100.9114,150.3929,116.1032,102.1435,49.78294,-16.43792,14.3053,24.06086,98.97239,149.4176,115.5236,31.8157,-19.68683,5.364966,0.8955088,-35.67756,23.99448,23.61028,32.02298,15.07361,-54.16434,-59.32961,4.709197,27.74627,-27.17012,-113.4397,-42.23777,-78.45182,0.6712614,21.05706,37.04778,-8.371137,-56.51037,-129.3137,-36.49533,-45.40892,46.64348,87.07588,95.35172,79.54148,-56.06335,-24.63766,1.168185,92.41217,83.90474,164.7427,99.42088,58.82682,21.75201,13.92069,50.45568,118.3551,131.8471,143.2343,121.8108,70.43254,23.27479,73.79963,82.7488,82.49564,98.97239,114.1589,140.6394,104.2507
100.9114,185.824,93.22995,101.9193,56.51037,24.15087,-36.59888,30.78828,117.8092,124.7504,140.4151,86.75634,-16.77161,5.364966,0.4470139,-35.67756,43.95251,-5.76614,21.70759,-15.42405,2.121775,-59.32961,6.27893,-28.98834,-83.90474,-113.4397,-42.46202,-59.61503,-10.54111,20.83281,-19.68683,48.36348,-44.401,-129.3137,-36.27109,-45.40892,56.51037,86.85164,95.35172,82.23245,0.4470139,-6.249362,-15.42613,35.67756,140.6394,164.5184,155.9312,115.5614,56.73462,64.37638,106.966,152.4408,182.527,147.4951,178.3212,69.98405,76.42145,92.18793,87.23376,112.7691,98.97239,158.1115,111.9357,47.51613
158.0945,186.4968,93.22995,45.40892,0,7.780805,-38.61711,-25.72209,98.97239,124.7504,128.3057,30.24597,18.43524,-51.1454,-56.06335,-22.89545,0,-5.76614,36.28368,-26.86067,2.57027,-14.92861,6.727425,-28.98834,-83.90474,-113.4397,-41.78928,-52.88761,-56.06335,21.50555,-19.68683,48.81197,-56.51037,-72.13055,-36.04684,5.271016,0,55.90548,38.61711,25.72209,-17.94128,-12.30404,30.9931,35.67756,83.90474,165.1912,98.97239,116.0099,0,71.10381,50.45568,95.70613,163.466,200.4174,178.9939,69.98405,76.86994,35.67756,56.06335,118.8237,143.3734,120.8864,83.90474,47.51613
100.9114,185.5998,101.3029,45.40892,0,25.94485,18.11751,-25.72209,98.97239,124.7504,140.1909,86.53209,28.07788,5.140718,-15.25031,-31.19261,43.72826,15.31312,6.907259,-39.64278,-25.23642,-59.32961,5.830435,27.74627,-48.47363,-113.4397,-42.23777,-78.45182,0.2227664,21.05706,36.59929,-8.371137,-55.16488,-129.3137,-36.94383,-45.40892,56.28612,87.07588,95.35172,82.4567,0.2227664,-62.98398,-5.334992,62.36301,83.90474,164.2942,98.97239,115.1129,0,13.92069,50.45568,151.9922,146.1989,143.2343,178.0969,80.74792,62.5181,56.98107,68.62122,136.9878,98.97239,151.1598,122.6996,104.2507
157.4217,177.7511,125.2973,45.40892,0,26.1691,11.61433,0.2906235,155.4828,165.5634,140.4151,86.75634,36.82354,-51.1454,0.4470139,21.05706,30.49766,26.30125,31.79873,16.86759,1.897527,-2.594994,-50.45568,21.2431,-29.18835,-56.92929,-98.97239,-21.94145,-52.69964,-28.95013,36.82354,48.36348,-100.9114,-72.80328,-52.8654,11.10145,56.51037,86.85164,95.12748,82.23245,0.4470139,-6.47361,36.82354,55.41133,138.1726,108.0081,131.4883,115.3372,0,70.6553,52.92241,152.2165,188.3574,199.7447,178.3212,126.4944,68.34853,35.67756,112.798,137.212,155.4828,150.2628,94.22012,104.0265
100.9114,182.2361,149.9646,96.3131,56.95886,17.87194,-38.61711,31.01253,100.3179,180.1395,127.8572,36.30066,19.33223,-2.259449,-13.23208,1.771774,0,50.96848,25.9683,17.09184,-43.17622,-26.14098,-23.09749,27.74627,-61.25574,-113.4397,-42.23777,-78.45182,0.6712614,21.05706,37.04778,48.58773,-57.40736,-129.3137,-42.32577,-31.72982,52.69816,75.19077,43.7748,25.72209,-39.69329,-6.249362,33.23558,92.41217,105.4325,164.7427,137.9915,91.11846,56.95886,64.15213,107.6388,152.4408,188.5817,143.2343,124.9503,126.7187,62.06961,51.82338,98.89462,123.7572,98.97239,148.6931,140.6394,59.40125
157.8702,186.2725,150.4131,45.40892,0,26.61759,-38.61711,-25.72209,98.97239,178.1212,140.8636,85.18661,37.27203,-51.1454,-0.6742236,21.28131,0,32.13169,36.05943,0.4975232,2.346022,-2.370747,6.503177,19.89761,-66.63768,-97.96658,-68.47473,-55.80283,-55.61486,21.28131,29.19912,48.58773,-61.89231,-72.35479,-69.23547,11.54995,56.95886,87.30013,93.55775,37.6072,0.8955088,-12.97679,37.27203,91.73943,83.90474,164.9669,98.97239,115.7857,0,68.86133,50.45568,152.665,188.8059,198.175,178.7697,126.9429,76.64569,35.67756,107.416,137.6605,147.4099,158.56,107.0022,47.51613
100.9114,185.3755,150.1888,96.76159,54.04364,26.61759,-38.61711,31.23678,153.913,172.9636,83.90474,30.24597,37.27203,-23.11447,-41.03877,-35.67756,0,51.19272,-12.60227,17.31608,-46.31568,-59.32961,-6.27893,27.97052,-38.60675,-94.60287,-42.01352,-41.89948,-10.76536,17.0206,37.27203,-1.643712,-43.95251,-129.3137,-93.22995,-45.40892,35.20686,30.34127,38.61711,25.72209,-56.06335,-23.74067,10.81083,92.63642,140.8636,162.7245,155.9312,110.1795,52.24966,16.83591,107.4146,148.6285,131.8471,144.5798,165.9875,69.98405,25.74151,78.06033,79.16084,137.6605,98.97239,101.6011,135.4817,92.81413
100.9114,129.3137,150.1888,49.66962,56.73462,0.8291327,-38.61711,31.23678,155.707,181.485,140.8636,62.98611,37.27203,5.589213,0.8955088,-35.67756,11.66087,50.96848,35.83519,12.60689,-54.61284,-59.32961,6.27893,-5.89085,-68.88016,-97.0696,-42.01352,-24.63242,0.6712614,-17.51351,-16.54737,48.58773,-44.17675,-129.3137,-39.18631,-45.40892,50.90418,87.07588,93.78199,69.2261,-15.25031,-6.249362,37.04778,87.25448,140.6394,161.6032,155.707,58.82682,56.95886,33.87872,107.4146,150.871,141.7139,143.2343,121.8108,69.98405,19.68683,92.63642,112.798,132.7271,106.821,158.56,140.6394,47.51613
119.0754,181.3391,124.6246,102.3678,56.73462,22.58114,3.765666,1.411861,98.97239,181.485,136.1544,86.98059,37.04778,-51.1454,-2.019709,10.96592,56.95886,18.22834,-20.89943,2.964246,2.121775,-59.32961,-50.45568,-28.98834,-33.89755,-113.4397,-98.97239,-78.45182,-56.06335,-2.040434,22.24745,-8.371137,-100.9114,-98.3675,-59.59283,11.54995,36.77659,82.81518,95.35172,82.4567,0.6712614,-62.98398,4.30765,46.44144,83.90474,118.3235,101.6634,115.5614,55.61338,13.92069,64.80753,96.82737,131.8471,143.2343,178.5454,100.0332,76.64569,35.67756,112.798,137.4363,98.97239,101.6011,92.65039,58.05576
100.9114,129.3137,93.22995,87.3432,57.18311,-30.34127,-11.48316,20.69715,155.707,139.7749,91.7534,83.84113,21.57471,-51.1454,-41.03877,-35.67756,28.70368,-5.76614,30.90174,-39.64278,-54.61284,-59.32961,-50.45568,-1.854395,-27.17012,-56.70505,-98.97239,-53.56035,-56.06335,-35.67756,-19.68683,46.34525,-100.9114,-129.3137,-93.22995,-45.40892,15.02458,87.07588,95.35172,79.54148,-56.06335,-20.82545,-12.95941,92.41217,133.6877,108.0081,155.9312,58.82682,55.83762,18.18139,107.4146,102.4336,131.8471,143.2343,136.8354,69.98405,19.68683,35.67756,71.08794,84.73811,114.2212,133.6685,83.90474,74.65008
157.4217,185.824,149.7403,45.40892,0,26.1691,17.89326,-25.72209,147.8583,181.485,89.95942,57.15567,36.82354,-51.1454,-51.35416,20.83281,56.51037,50.74423,19.68937,-39.64278,2.121775,-2.819242,-42.60702,-27.8671,-27.17012,-56.70505,-85.29329,-23.06269,-56.06335,18.36609,-19.68683,48.36348,-100.9114,-72.80328,-36.04684,11.10145,0.2242475,30.34127,54.98717,72.14131,-15.47456,-22.17093,-19.68683,62.13876,114.1781,148.1484,98.97239,115.5614,0,70.6553,50.45568,95.70613,189.0302,199.7447,178.3212,126.7187,76.42145,35.67756,102.2583,137.212,155.4828,158.1115,121.5783,74.20158
157.646,172.3692,93.22995,45.40892,0,-6.346787,18.34175,-25.72209,155.707,173.4121,113.2812,87.20483,28.75063,-51.1454,-56.06335,21.28131,56.73462,-5.76614,30.00475,-27.30917,2.346022,-2.370747,-50.45568,16.75815,-27.17012,-100.6576,-98.97239,-21.71721,-56.06335,-18.63475,37.27203,15.62334,-100.9114,-72.57904,-91.66022,11.3257,0,53.88725,87.27882,82.4567,-0.6742236,-59.39602,37.04778,68.19344,136.6029,108.0081,151.6705,109.2825,0,66.8431,50.45568,95.70613,188.3574,199.969,178.5454,126.7187,76.64569,35.67756,73.10616,116.357,125.4336,158.56,83.90474,104.2507
157.8702,147.702,126.8671,45.40892,45.29799,-9.262004,-38.61711,19.80016,148.9796,139.7749,83.90474,30.24597,37.27203,-51.1454,-32.74162,19.26308,0,3.876503,36.05943,-35.83057,2.346022,-2.370747,-50.45568,-28.98834,-83.90474,-86.52996,-98.97239,-21.49296,-56.06335,-33.65933,-19.68683,48.58773,-100.9114,-72.35479,-93.22995,9.980213,15.02458,30.34127,38.61711,25.72209,-56.06335,-13.87378,23.81718,36.12605,140.8636,108.0081,155.9312,113.9917,56.95886,70.87955,107.4146,110.7307,188.8059,200.1932,178.7697,124.9247,41.21459,35.67756,91.49445,131.8301,155.707,158.56,83.90474,47.51613
157.4217,186.0483,93.22995,45.40892,0,-30.34127,5.111151,-21.46138,155.707,150.0903,135.4817,86.75634,-19.68683,5.589213,0.6712614,20.83281,52.24966,-5.76614,22.82883,4.309731,2.121775,-2.594994,-50.45568,27.52203,-27.39437,-79.35404,-92.9177,-21.26871,-24.6687,-29.62288,36.82354,41.63605,-100.9114,-72.57904,-93.22995,6.840748,57.18311,86.85164,95.12748,82.4567,-50.45716,-8.043343,36.82354,92.18793,129.427,108.0081,130.367,90.22147,0,70.43106,54.04364,152.4408,164.3629,199.969,121.8108,120.4397,53.5482,76.26635,105.8463,80.70166,155.707,101.6011,83.90474,92.81413
157.8702,186.2725,93.22995,45.40892,0,21.01141,-38.61711,-21.68563,140.4582,139.3264,92.42614,84.28962,-10.26844,-51.1454,0.8955088,17.69335,36.32809,-5.76614,31.35023,17.31608,2.346022,-6.855697,-3.812207,-28.98834,-81.88651,-56.4808,-90.45098,-21.49296,-56.06335,21.28131,-19.68683,19.2113,-92.38997,-72.35479,-36.27109,11.54995,56.95886,74.29378,95.57597,82.68095,-2.692451,-7.146352,37.27203,35.67756,137.0514,164.9669,111.5302,115.7857,0,70.87955,64.35903,141.9011,151.3566,200.1932,178.7697,70.88103,76.64569,35.67756,63.23927,113.4418,156.1555,106.983,83.90474,47.51613
100.9114,186.2725,93.22995,83.53099,56.95886,26.61759,18.34175,31.23678,98.97239,181.7092,124.942,87.20483,-12.95941,6.037708,0.8955088,-29.39863,56.95886,13.74339,-18.20846,-39.64278,-10.21184,-48.11723,6.503177,-10.60005,-26.94588,-113.4397,-42.01352,-78.45182,-20.8565,21.28131,-19.68683,48.58773,-43.95251,-129.3137,-36.27109,-20.74169,50.90418,72.0513,95.57597,82.68095,0.8955088,-42.12896,-19.68683,80.7513,83.90474,164.9669,102.3361,115.7857,45.07375,52.04277,90.59599,106.0215,188.8059,143.2343,178.7697,123.3549,75.52446,92.86066,113.0222,128.6906,98.97239,138.8262,113.0569,97.74757
100.9114,129.3137,149.9646,45.40892,0,-15.98943,2.195934,-25.72209,98.97239,181.485,140.6394,86.98059,31.66584,-6.071656,0.6712614,-35.67756,20.63077,50.96848,-20.89943,-39.64278,-54.61284,-59.32961,-50.45568,27.74627,-27.17012,-113.4397,-95.38443,-78.45182,-10.98961,-35.67756,14.84728,-8.371137,-86.11104,-129.3137,-93.22995,-45.40892,56.73462,87.07588,90.19403,28.18881,0.6712614,-62.98398,-19.68683,92.41217,83.90474,108.0081,98.97239,58.82682,0,13.92069,50.45568,152.4408,131.8471,143.2343,121.8108,69.98405,19.68683,83.44228,112.798,110.5266,98.97239,101.6011,140.4151,101.784
157.4217,185.824,93.22995,45.40892,0,26.1691,-37.27163,-25.72209,123.8639,124.7504,139.0696,86.75634,36.82354,-51.1454,0.6712614,-1.816186,33.18863,-5.76614,35.61094,-20.58174,1.897527,-2.819242,-26.68545,-28.98834,-83.90474,-59.39602,-67.80199,-25.97791,-56.06335,20.83281,-19.68683,48.58773,-91.94147,-72.57904,-36.49533,11.3257,56.73462,85.50615,95.35172,82.23245,0.6712614,-6.249362,18.88374,35.67756,98.03233,164.5184,98.97239,115.5614,0,70.43106,50.45568,152.665,188.5817,199.7447,178.3212,104.2939,76.1972,35.67756,95.97941,137.212,155.4828,158.3357,83.90474,47.51613
100.9114,131.5561,93.22995,45.40892,0,4.865588,-38.61711,-25.72209,135.9732,124.7504,124.942,84.96236,-19.68683,-17.50828,-50.23292,-35.67756,0,-5.76614,-20.89943,-39.64278,-54.61284,-55.74165,-50.45568,-28.98834,-83.90474,-57.60204,-65.78376,-22.83844,-44.62673,-35.67756,-19.68683,14.05361,-72.65619,-129.3137,-93.22995,-45.40892,54.04364,87.30013,69.11477,25.72209,-2.916698,-62.98398,-19.68683,35.67756,109.6932,108.0081,102.1119,91.79121,0,70.20681,50.45568,137.1919,169.2964,170.3683,178.5454,69.98405,19.68683,83.44228,56.06335,91.91403,113.3242,105.8618,84.80173,47.51613
148.9003,134.4713,149.9646,85.99771,1.569732,15.85371,12.51132,20.69715,148.7553,124.7504,83.90474,30.24597,37.04778,-51.1454,0.6712614,-16.16803,50.90418,51.19272,-20.89943,-35.60632,-27.92739,-2.370747,-50.45568,-28.98834,-83.45625,-56.70505,-98.97239,-21.71721,-56.06335,-35.67756,-19.68683,1.495752,-100.9114,-74.14877,-93.22995,-29.2631,47.76471,30.34127,38.61711,41.41941,-56.06335,-58.94752,-19.68683,35.67756,115.0751,108.0081,105.2513,106.3673,0,70.87955,67.72274,134.0524,181.8542,199.969,178.5454,126.7187,19.68683,35.67756,83.87004,137.6605,155.707,101.6011,111.0387,50.2071
150.2458,186.2725,93.22995,45.40892,0,26.61759,-38.61711,-25.72209,98.97239,131.4778,140.8636,47.51303,25.16267,-18.40527,0.8955088,21.28131,0,15.53737,-13.49926,-39.64278,-11.78157,-2.370747,6.503177,-28.98834,-82.11076,-113.4397,-42.01352,-77.33058,-33.6386,21.28131,-19.68683,24.14475,-43.95251,-114.2891,-36.27109,9.083223,56.95886,83.48792,64.62982,27.96456,-17.26854,-61.41425,-19.68683,35.67756,83.90474,164.9669,98.97239,115.7857,0,46.43658,50.45568,152.665,188.1332,172.835,178.7697,126.9429,76.64569,68.19344,113.0222,137.212,108.615,158.56,106.3295,47.51613
100.9114,148.3747,149.7403,101.9193,35.4311,20.56291,-32.11393,30.78828,98.97239,175.6545,83.90474,30.24597,36.82354,3.122491,-12.33509,-35.67756,0,50.74423,-3.183877,-10.9391,-54.61284,-59.32961,6.054682,13.61868,-49.59487,-113.4397,-42.46202,-78.45182,0.6712614,-9.4406,11.93206,48.36348,-56.51037,-129.3137,-36.49533,-45.40892,43.72826,30.34127,38.61711,25.72209,-56.06335,-6.47361,-19.68683,92.41217,83.90474,162.5002,98.97239,77.88786,0,17.95715,50.45568,139.6586,165.9327,143.2343,132.5747,101.3787,19.68683,78.73308,99.79161,128.9149,98.97239,133.22,140.4151,104.0265
157.8702,129.3137,93.22995,45.40892,0,-30.34127,-10.13768,-25.72209,155.9312,174.7575,133.6877,87.20483,5.877382,-51.1454,0.6712614,21.28131,47.76471,-5.76614,36.05943,-38.07304,-36.44879,-2.370747,-50.45568,9.806475,-26.94588,-56.4808,-98.97239,-21.49296,-56.06335,-35.67756,-19.68683,46.34525,-100.9114,-72.35479,-93.22995,-16.92949,44.8495,87.30013,95.57597,82.68095,-48.43894,-35.62578,0.2711948,92.63642,140.8636,108.0081,155.9312,58.82682,49.33445,70.87955,95.52943,112.7489,188.8059,200.1932,143.3386,126.9429,20.80807,35.67756,111.4525,87.20483,155.9312,158.56,83.90474,86.31095
